Time_h,Mean_OD_Donor_2,Std_OD_Donor_2,Mean_OD_Donor_3,Std_OD_Donor_3,Mean_OD_Donor_4,Std_OD_Donor_4,Mean_OD_Donor_5,Std_OD_Donor_5,Mean_OD_Donor_6,Std_OD_Donor_6,Mean_OD_Donor_7,Std_OD_Donor_7,Mean_OD_Donor_8,Std_OD_Donor_8
0,0.004,0.003,0.00333333333333334,0.0030550504633039,0.00366666666666667,0.000577350269189626,0.00133333333333333,0.00251661147842359,0.001,0.002,0.001,0.00173205080756888,0.005,0.003
0.108888888888889,0.004,0.002,0.0116666666666667,0.00251661147842358,0.00366666666666667,0.00152752523165195,0.003,0.002,0.00700000000000001,0.004,0.00933333333333334,0.00650640709864771,0.00700000000000001,0.001
0.217777777777778,0.00333333333333334,0.00208166599946613,0.00666666666666667,0.00416333199893227,0.002,0.00173205080756888,0.00133333333333333,0.000577350269189626,0.00600000000000001,0.00458257569495584,0.00666666666666667,0.00351188458428425,0.00600000000000001,0.005
0.326666666666667,0.00166666666666667,0.00251661147842359,0.000666666666666667,0.000577350269189626,0.002,0.001,0.000333333333333334,0.00115470053837925,0.000666666666666667,0.00208166599946613,0.00266666666666667,0.00152752523165195,0.00433333333333334,0.00351188458428425
0.435555555555556,0.002,0.002,0.000333333333333334,0.00115470053837925,0.00233333333333334,0.00115470053837925,0.001,0.001,-0.000666666666666667,0.000577350269189626,0.00166666666666667,0.000577350269189626,0.00433333333333334,0.00251661147842359
0.544444444444445,0.00266666666666667,0.00251661147842359,0.000666666666666667,0.00152752523165195,0.003,0.00173205080756888,0.00133333333333333,0.00115470053837925,-0.000333333333333334,0.000577350269189626,0.00233333333333334,0.000577350269189626,0.00533333333333334,0.00251661147842359
0.653333333333333,0.00366666666666667,0.00251661147842359,0.001,0.001,0.004,0.00173205080756888,0.002,0.001,0,0,0.00333333333333334,0.000577350269189626,0.00666666666666667,0.00208166599946613
0.762222222222222,0.005,0.002,0.002,0.001,0.00533333333333334,0.00115470053837925,0.003,0.001,0.001,0,0.00433333333333334,0.000577350269189626,0.00866666666666667,0.00208166599946613
0.871111111111111,0.00633333333333334,0.00251661147842359,0.00266666666666667,0.00152752523165195,0.00700000000000001,0.001,0.00433333333333334,0.00115470053837925,0.00166666666666667,0.000577350269189626,0.00600000000000001,0.001,0.0103333333333333,0.00152752523165195
0.98,0.00833333333333334,0.00251661147842359,0.004,0.001,0.00933333333333334,0.00115470053837925,0.00633333333333334,0.00152752523165195,0.00366666666666667,0.000577350269189626,0.00866666666666667,0.000577350269189626,0.013,0.00173205080756887
1.08861111111111,0.011,0.003,0.00533333333333334,0.00152752523165195,0.0116666666666667,0.000577350269189626,0.00800000000000001,0.002,0.00533333333333334,0.000577350269189626,0.0106666666666667,0.000577350269189626,0.0156666666666667,0.00115470053837925
1.1975,0.0133333333333333,0.00251661147842358,0.00700000000000001,0.001,0.0143333333333333,0.000577350269189626,0.00966666666666668,0.00152752523165195,0.00700000000000001,0.001,0.013,0.000999999999999994,0.018,0.00173205080756888
1.30638888888889,0.0166666666666667,0.0030550504633039,0.00966666666666668,0.00115470053837925,0.0176666666666667,0.000577350269189626,0.013,0.00173205080756887,0.0106666666666667,0.00115470053837925,0.0166666666666667,0.00152752523165195,0.0213333333333333,0.00152752523165195
1.41527777777778,0.0196666666666667,0.0030550504633039,0.0116666666666667,0.00115470053837925,0.0203333333333333,0.000577350269189626,0.0153333333333333,0.00208166599946613,0.013,0.000999999999999994,0.019,0.001,0.0246666666666667,0.00152752523165195
1.52416666666667,0.0256666666666667,0.0030550504633039,0.0146666666666667,0.00115470053837925,0.0253333333333333,0.000577350269189626,0.019,0.002,0.0166666666666667,0.00115470053837925,0.023,0.001,0.0303333333333333,0.00152752523165194
1.63305555555556,0.031,0.00360555127546399,0.017,0.001,0.0303333333333333,0.000577350269189626,0.0233333333333333,0.00208166599946613,0.021,0.00173205080756888,0.028,0.00173205080756887,0.0363333333333333,0.00208166599946613
1.74194444444444,0.039,0.00435889894354068,0.021,0.002,0.0376666666666667,0.000577350269189626,0.0296666666666667,0.00251661147842358,0.026,0.00173205080756888,0.034,0.00264575131106459,0.0436666666666667,0.0023094010767585
1.85055555555556,0.0473333333333333,0.00416333199893227,0.0256666666666667,0.00152752523165195,0.0446666666666667,0.000577350269189626,0.0353333333333333,0.0030550504633039,0.0316666666666667,0.00208166599946613,0.0406666666666667,0.00288675134594813,0.0516666666666667,0.00230940107675849
1.95944444444444,0.0556666666666667,0.0030550504633039,0.0313333333333333,0.00208166599946613,0.0536666666666667,0.000577350269189626,0.0443333333333333,0.0030550504633039,0.0393333333333333,0.00321455025366432,0.0496666666666667,0.00288675134594812,0.0606666666666667,0.0023094010767585
2.06833333333333,0.062,0.00360555127546399,0.0383333333333333,0.00208166599946613,0.0606666666666667,0.000577350269189626,0.052,0.00264575131106458,0.0466666666666667,0.00208166599946613,0.0596666666666667,0.00378593889720019,0.067,0.00173205080756888
2.17722222222222,0.0686666666666667,0.00378593889720019,0.046,0.00264575131106459,0.0666666666666667,0.000577350269189626,0.058,0.00264575131106459,0.0496666666666667,0.00208166599946613,0.069,0.00435889894354068,0.073,0.00264575131106459
2.28611111111111,0.079,0.00435889894354066,0.0523333333333333,0.00208166599946612,0.0736666666666667,0.000577350269189626,0.0663333333333333,0.0030550504633039,0.054,0.00264575131106458,0.0776666666666667,0.00208166599946613,0.0803333333333334,0.00208166599946613
2.39472222222222,0.086,0.00264575131106459,0.0566666666666667,0.0023094010767585,0.079,0,0.073,0.002,0.0596666666666667,0.0030550504633039,0.082,0.00264575131106458,0.085,0.00173205080756886
2.50361111111111,0.091,0.00264575131106459,0.063,0.00264575131106459,0.084,1.69967494438815e-17,0.0786666666666667,0.00251661147842359,0.0643333333333333,0.00251661147842359,0.0853333333333333,0.00230940107675851,0.0903333333333333,0.00115470053837925
2.6125,0.0966666666666667,0.0030550504633039,0.0693333333333333,0.00288675134594813,0.0893333333333333,0.000577350269189626,0.085,0.00199999999999999,0.0673333333333333,0.00251661147842359,0.09,0.00264575131106459,0.0953333333333333,0.00208166599946613
2.72138888888889,0.102666666666667,0.0030550504633039,0.0736666666666667,0.0023094010767585,0.094,1.69967494438815e-17,0.0906666666666667,0.00251661147842359,0.0703333333333333,0.00321455025366432,0.094,0.00264575131106459,0.0996666666666667,0.00152752523165195
2.83027777777778,0.107666666666667,0.0030550504633039,0.0776666666666667,0.0023094010767585,0.098,1.69967494438815e-17,0.0966666666666667,0.00251661147842359,0.0743333333333333,0.00351188458428425,0.098,0.00264575131106459,0.103,0.001
2.93916666666667,0.113333333333333,0.00351188458428423,0.0813333333333334,0.00288675134594813,0.101,1.69967494438815e-17,0.102666666666667,0.00251661147842359,0.0776666666666667,0.0030550504633039,0.100666666666667,0.00208166599946613,0.105,0.001
3.04805555555556,0.118666666666667,0.00351188458428423,0.0846666666666667,0.00230940107675849,0.102333333333333,0.000577350269189626,0.108,0.003,0.0806666666666667,0.00305505046330388,0.102,0.00173205080756888,0.105666666666667,0.00115470053837925
3.15694444444444,0.123333333333333,0.00351188458428425,0.0866666666666667,0.00230940107675851,0.103666666666667,0.000577350269189626,0.113666666666667,0.00251661147842357,0.085,0.00360555127546398,0.103666666666667,0.00208166599946613,0.106666666666667,0.00115470053837925
3.26583333333333,0.129333333333333,0.00351188458428425,0.0886666666666667,0.00230940107675851,0.104,1.69967494438815e-17,0.119,0.003,0.0883333333333333,0.00351188458428425,0.103666666666667,0.00208166599946613,0.106333333333333,0.00152752523165195
3.37444444444444,0.134333333333333,0.00404145188432738,0.0896666666666667,0.00230940107675851,0.104333333333333,0.000577350269189626,0.123666666666667,0.00351188458428425,0.0916666666666667,0.00404145188432738,0.103,0.00264575131106459,0.106666666666667,0.00115470053837925
3.48333333333333,0.139,0.003,0.0906666666666667,0.00230940107675851,0.105,1.69967494438815e-17,0.129666666666667,0.00351188458428425,0.096,0.004,0.104666666666667,0.00208166599946613,0.107,0.00173205080756888
3.59222222222222,0.143333333333333,0.00351188458428423,0.092,0.00264575131106459,0.105666666666667,0.000577350269189626,0.136666666666667,0.00351188458428425,0.1,0.004,0.104666666666667,0.00208166599946613,0.107333333333333,0.00152752523165195
3.70111111111111,0.151,0.004,0.0936666666666667,0.00230940107675851,0.106333333333333,0.000577350269189626,0.144333333333333,0.00404145188432737,0.104333333333333,0.0045092497528229,0.105333333333333,0.00251661147842359,0.108,0.00173205080756888
3.81,0.155,0.004,0.0946666666666667,0.00230940107675851,0.106333333333333,0.000577350269189626,0.152666666666667,0.0045092497528229,0.106666666666667,0.00404145188432738,0.103666666666667,0.00208166599946613,0.108,0.00264575131106459
3.91888888888889,0.162,0.004,0.0956666666666667,0.00230940107675851,0.106333333333333,0.000577350269189626,0.163666666666667,0.0045092497528229,0.112333333333333,0.00450924975282288,0.105333333333333,0.00251661147842359,0.108666666666667,0.00208166599946613
4.02777777777778,0.168,0.004,0.0966666666666667,0.00230940107675851,0.107,0.001,0.174,0.005,0.116666666666667,0.00450924975282288,0.105333333333333,0.00251661147842359,0.109,0.00264575131106459
4.13666666666667,0.174333333333333,0.0045092497528229,0.0983333333333333,0.00288675134594813,0.107333333333333,0.00152752523165195,0.183666666666667,0.00550757054728611,0.122,0.005,0.105333333333333,0.00251661147842359,0.109333333333333,0.00251661147842359
4.24555555555555,0.185,0.004,0.100333333333333,0.00288675134594813,0.107666666666667,0.00115470053837925,0.194666666666667,0.00550757054728608,0.128,0.005,0.105666666666667,0.0030550504633039,0.109666666666667,0.0030550504633039
4.35444444444444,0.191666666666667,0.00404145188432735,0.101666666666667,0.00321455025366432,0.108333333333333,0.00152752523165195,0.205,0.00556776436283003,0.134666666666667,0.00550757054728611,0.105666666666667,0.0030550504633039,0.110666666666667,0.0030550504633039
4.46333333333333,0.2,0.004,0.103,0.00346410161513776,0.108333333333333,0.00152752523165195,0.217666666666667,0.00650640709864772,0.143,0.00599999999999999,0.106,0.00264575131106459,0.110666666666667,0.0030550504633039
4.57194444444444,0.21,0.004,0.105333333333333,0.00288675134594813,0.109,0.002,0.232333333333333,0.0070237691685685,0.149333333333333,0.0065064070986477,0.105666666666667,0.0030550504633039,0.110666666666667,0.0030550504633039
4.68083333333333,0.219666666666667,0.00404145188432738,0.107333333333333,0.00378593889720019,0.108666666666667,0.00208166599946613,0.247333333333333,0.00702376916856849,0.158666666666667,0.00650640709864772,0.106666666666667,0.0030550504633039,0.111333333333333,0.00321455025366432
4.78972222222222,0.226666666666667,0.0045092497528229,0.109333333333333,0.00378593889720019,0.109666666666667,0.00208166599946613,0.26,0.00655743852430201,0.167333333333333,0.0070237691685685,0.106333333333333,0.00351188458428425,0.111333333333333,0.00351188458428425
4.89861111111111,0.238333333333333,0.00404145188432738,0.112333333333333,0.00378593889720019,0.11,0.00264575131106459,0.274333333333333,0.0070237691685685,0.178,0.00754983443527076,0.107,0.00360555127546399,0.112666666666667,0.00305505046330388
5.0075,0.25,0.00499999999999999,0.115333333333333,0.00378593889720017,0.111,0.00264575131106459,0.288666666666667,0.00808290376865477,0.189666666666667,0.00808290376865474,0.107333333333333,0.00351188458428425,0.113,0.00360555127546398
5.11638888888889,0.259666666666667,0.00503322295684717,0.118666666666667,0.00416333199893225,0.111333333333333,0.00251661147842359,0.301666666666667,0.00808290376865477,0.201333333333333,0.00862167810425169,0.108,0.003,0.113333333333333,0.00351188458428423
5.225,0.273333333333333,0.00513160143944689,0.121666666666667,0.00416333199893227,0.111666666666667,0.0030550504633039,0.316,0.00854400374531749,0.214,0.00916515138991169,0.108333333333333,0.00351188458428425,0.114,0.00360555127546398
5.33388888888889,0.289333333333333,0.00513160143944689,0.124666666666667,0.00416333199893227,0.111666666666667,0.0030550504633039,0.329666666666667,0.00850490054811539,0.226333333333333,0.00929157324317758,0.108,0.00360555127546399,0.114,0.00360555127546398
5.44277777777778,0.303666666666667,0.00503322295684717,0.128333333333333,0.00472581562625261,0.112,0.003,0.346,0.00953939201416946,0.238,0.00984885780179611,0.108333333333333,0.00351188458428425,0.114333333333333,0.00351188458428423
5.55166666666667,0.316333333333333,0.00550757054728605,0.132333333333333,0.00472581562625261,0.112666666666667,0.00305505046330388,0.362333333333333,0.0100166528008778,0.251,0.010816653826392,0.108333333333333,0.00351188458428425,0.115,0.00399999999999999
5.66055555555556,0.329333333333333,0.00550757054728611,0.136666666666667,0.00513160143944689,0.112666666666667,0.00305505046330388,0.378,0.00953939201416946,0.263333333333333,0.0112398102000583,0.108333333333333,0.00351188458428425,0.115333333333333,0.00351188458428423
5.76944444444444,0.343333333333333,0.0045092497528229,0.140666666666667,0.00513160143944689,0.113333333333333,0.00351188458428423,0.394,0.0105356537528527,0.275333333333333,0.0119303534454489,0.109,0.004,0.116,0.00360555127546398
5.87833333333333,0.354666666666667,0.00550757054728611,0.145,0.00529150262212917,0.113666666666667,0.00305505046330388,0.411333333333333,0.0110151410945722,0.286666666666667,0.0123423390543824,0.108666666666667,0.00351188458428425,0.116333333333333,0.00351188458428424
5.98722222222222,0.367666666666667,0.00550757054728611,0.149666666666667,0.00513160143944687,0.114333333333333,0.00351188458428423,0.427,0.0115325625946708,0.299333333333333,0.0128970280814354,0.109,0.004,0.117,0.00360555127546398
6.09611111111111,0.377666666666667,0.00550757054728611,0.154333333333333,0.00568624070307733,0.114333333333333,0.00351188458428423,0.442,0.0115325625946708,0.311333333333333,0.0128970280814354,0.109333333333333,0.00351188458428425,0.117333333333333,0.00351188458428424
6.205,0.388666666666667,0.00550757054728611,0.159333333333333,0.00568624070307733,0.114666666666667,0.00305505046330388,0.456,0.0115325625946708,0.322666666666667,0.0133166562369587,0.109333333333333,0.00351188458428425,0.117666666666667,0.00404145188432737
6.31388888888889,0.400666666666667,0.00550757054728611,0.164333333333333,0.00568624070307733,0.115666666666667,0.00404145188432737,0.467,0.00953939201416941,0.336,0.0137477270848675,0.11,0.004,0.118666666666667,0.00404145188432737
6.42277777777778,0.414333333333333,0.00550757054728611,0.17,0.0062449979983984,0.116,0.00360555127546398,0.470333333333333,0.00960902353693301,0.348,0.0137477270848675,0.109666666666667,0.00404145188432738,0.119,0.00458257569495583
6.53166666666667,0.426,0.00600000000000001,0.175,0.0062449979983984,0.116666666666667,0.00404145188432737,0.470666666666667,0.00907377172587742,0.359,0.0147309198626562,0.11,0.004,0.119666666666667,0.00404145188432738
6.64055555555556,0.437,0.005,0.181666666666667,0.00680685928555405,0.117666666666667,0.00404145188432737,0.471666666666667,0.00907377172587742,0.371666666666667,0.0142945210949277,0.110666666666667,0.00404145188432738,0.120666666666667,0.00404145188432738
6.74944444444444,0.449666666666667,0.00550757054728611,0.188666666666667,0.00680685928555403,0.118666666666667,0.00404145188432737,0.472,0.00953939201416941,0.383,0.0147309198626562,0.111333333333333,0.00351188458428425,0.121666666666667,0.00404145188432738
6.85833333333333,0.462333333333333,0.00550757054728611,0.195666666666667,0.00680685928555402,0.119333333333333,0.00450924975282288,0.471333333333333,0.00960902353693301,0.393,0.0141067359796659,0.111,0.004,0.122333333333333,0.0045092497528229
6.96722222222222,0.470333333333333,0.00602771377334166,0.202666666666667,0.00776745346515404,0.119666666666667,0.00404145188432738,0.471,0.00953939201416941,0.402666666666667,0.011060440015358,0.111666666666667,0.00351188458428425,0.123,0.00458257569495584
7.07611111111111,0.484666666666667,0.00602771377334171,0.211333333333333,0.007371114795832,0.121333333333333,0.0045092497528229,0.471666666666667,0.0100664459136943,0.406,0.00854400374531754,0.112333333333333,0.00351188458428423,0.124333333333333,0.0045092497528229
7.185,0.489666666666667,0.00585946527708232,0.218666666666667,0.00776745346515404,0.121333333333333,0.0045092497528229,0.471,0.0101488915650922,0.405666666666667,0.00763762615825974,0.112,0.00399999999999999,0.125,0.00458257569495584
7.29388888888889,0.491,0.00529150262212919,0.226666666666667,0.00776745346515404,0.122666666666667,0.00503322295684717,0.471333333333333,0.0100166528008778,0.406,0.00721110255092799,0.112666666666667,0.00351188458428424,0.126,0.00458257569495584
7.40277777777778,0.490666666666667,0.00577350269189626,0.234333333333333,0.007371114795832,0.123666666666667,0.00503322295684717,0.471,0.0101488915650922,0.404666666666667,0.00763762615825974,0.113,0.00399999999999999,0.127,0.00458257569495584
7.51166666666667,0.490333333333333,0.00550757054728611,0.241666666666667,0.00776745346515404,0.124333333333333,0.0045092497528229,0.470666666666667,0.0100664459136943,0.405,0.00721110255092799,0.113,0.00399999999999999,0.128,0.00458257569495584
7.62027777777778,0.489666666666667,0.00577350269189626,0.248666666666667,0.00776745346515402,0.125666666666667,0.00503322295684717,0.471666666666667,0.0100664459136943,0.406666666666667,0.00642910050732864,0.114,0.00399999999999999,0.129,0.00458257569495584
7.72916666666667,0.488666666666667,0.00577350269189626,0.255666666666667,0.00776745346515402,0.126666666666667,0.00503322295684717,0.471333333333333,0.0100166528008778,0.408,0.00608276253029822,0.114,0.00399999999999999,0.13,0.00458257569495584
7.83805555555556,0.488333333333333,0.00635085296108589,0.263666666666667,0.00776745346515404,0.128,0.005,0.471333333333333,0.0100166528008778,0.405666666666667,0.007371114795832,0.115,0.00399999999999999,0.131,0.00458257569495584
7.94694444444444,0.487,0.00608276253029822,0.270333333333333,0.00763762615825974,0.129333333333333,0.00550757054728611,0.471333333333333,0.0105987420637231,0.406,0.00700000000000001,0.115,0.00399999999999999,0.133,0.00458257569495584
8.05583333333333,0.487333333333333,0.00550757054728611,0.279,0.00818535277187246,0.131,0.00600000000000001,0.472333333333333,0.0105987420637231,0.406333333333333,0.00757187779440037,0.116,0.00399999999999999,0.134,0.00458257569495584
8.16472222222222,0.487333333333333,0.00635085296108589,0.285666666666667,0.00808290376865477,0.132333333333333,0.00550757054728611,0.472333333333333,0.0105987420637231,0.406666666666667,0.00723417813807024,0.116333333333333,0.00351188458428424,0.135333333333333,0.00416333199893227
8.27361111111111,0.486666666666667,0.0066583281184794,0.293,0.00854400374531754,0.133333333333333,0.00550757054728611,0.472666666666667,0.011060440015358,0.406,0.00781024967590666,0.116333333333333,0.00351188458428424,0.137,0.00458257569495584
8.38222222222222,0.485666666666667,0.0066583281184794,0.301333333333333,0.00802080627701065,0.134666666666667,0.00550757054728611,0.472666666666667,0.0106926766215636,0.406,0.00871779788708136,0.117,0.00399999999999999,0.138,0.00458257569495584
8.49111111111111,0.484666666666667,0.0066583281184794,0.307,0.00754983443527076,0.135666666666667,0.00550757054728611,0.471666666666667,0.011060440015358,0.405,0.00871779788708136,0.117,0.00399999999999999,0.139333333333333,0.00513160143944689
8.6,0.484666666666667,0.00750555349946514,0.315333333333333,0.0080208062770106,0.138,0.00600000000000001,0.473666666666667,0.011060440015358,0.406666666666667,0.00814452781524708,0.118,0.00399999999999999,0.141333333333333,0.00513160143944687
8.70888888888889,0.484,0.00692820323027552,0.322666666666667,0.00850490054811533,0.139333333333333,0.00650640709864772,0.473,0.01113552872566,0.405666666666667,0.00896288643983251,0.118666666666667,0.00351188458428423,0.143333333333333,0.00513160143944687
